"Entry","Study","Region","Site","Depth.m","Sample.ID","Sample.Year","Sample.Month","Sample.Day","Latitude","Longitude","Taxon","Fixed.or.Random","Sample.Unit.Size.sq.m","Percent.Cover","Stipe.Density.num.per.sq.m","Individual.Density.num.per.sq.m","Biomass.kg.wet.per.sq.m"
27,"Witman_et_al._2018","Gulf of Maine","Star Island",13.5,"Witman_et_al._2018-Star Island-Agarum clathratum",2014,6,NA,43.01112,-71.00862,"Agarum clathratum","Random",1,"NA","NA","3.71093749999998","0.10493506493506401"
28,"Witman_et_al._2018","Gulf of Maine","Star Island",13.5,"Witman_et_al._2018-Star Island-Agarum clathratum",2015,6,NA,43.01112,-71.00862,"Agarum clathratum","Random",1,"NA","NA","20.117187499999901","0.198441558441558"
29,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2005,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",0.25,"NA","NA","22.365217391304299","NA"
30,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2007,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",0.25,"NA","NA","7.6173913043478203","NA"
31,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2009,7,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",1,"NA","NA","20.347826086956498","NA"
32,"O'Brien_et_al._2018","Nova Scotia","The Lodge",7.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2010,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",1,"NA","NA","19.2347826086956","NA"
33,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.70434782608696","NA"
34,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,7,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.05217391304347","NA"
35,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,8,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.70434782608696","NA"
36,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,9,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.9130434782608701","NA"
37,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,10,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.5652173913043399","NA"
38,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,11,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.14782608695652","NA"
39,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,4,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.8434782608695599","NA"
40,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,7,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.2608695652173898","NA"
41,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,9,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.9130434782608701","NA"
42,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,11,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.9130434782608701","NA"
43,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,4,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.2608695652173898","NA"
44,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","3.0260869565217301","NA"
45,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,8,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.8869565217391302","NA"
46,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,10,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.1913043478260801","NA"
47,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,5,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","5.8782608695652101","NA"
48,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,8,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","6.5043478260869501","NA"
49,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,10,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","5.8086956521739097","NA"
50,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,6,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","8.7999999999999901","NA"
51,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,10,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","4.9043478260869504","NA"
52,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,11,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","4.2086956521739101","NA"
53,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,12,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.81739130434782","NA"
54,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2017,4,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.6347826086956401","NA"
55,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2017,8,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.5391304347825998","NA"
56,"O'Brien_et_al._2018","Nova Scotia","The Lodge",8.5,"O'Brien_et_al._2018-The Lodge-Saccharina latissima, Laminaria digitata, Agarum clathratum",2017,12,NA,44.55818,-64.02488,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.66086956521738605","NA"
57,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",8,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2005,6,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",0.25,"NA","NA","11.604863221884401","NA"
58,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",8,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2007,6,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",0.25,"NA","NA","2.4133738601823702","NA"
59,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,6,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","3.0455927051671701","NA"
60,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,7,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.5835866261398102","NA"
61,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,8,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","2.3404255319148901","NA"
62,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,9,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.68693009118541004","NA"
63,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,10,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.24924012158054701","NA"
64,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2012,12,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.103343465045593","NA"
65,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,3,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.37082066869301","NA"
66,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,5,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.61398176291793305","NA"
67,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,7,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.27355623100304199","NA"
68,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2013,9,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.12765957446808401","NA"
69,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,2,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.27355623100304","NA"
70,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,5,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.54103343465045595","NA"
71,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,7,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.88145896656534695","NA"
72,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,9,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.22492401215805599","NA"
73,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2014,11,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","5.4711246200607598E-2","NA"
74,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,3,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.711246200607903","NA"
75,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,5,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.46504559270516","NA"
76,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,7,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.58662613981762","NA"
77,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2015,10,NA,44.52707,-63.95133,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","7.9027355623100703E-2","NA"
78,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,3,NA,44.52707,-63.9513299999999,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.12765957446808401","NA"
79,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,5,NA,44.52707,-63.9513299999999,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","1.5623100303951301","NA"
80,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2016,9,NA,44.52707,-63.9513299999999,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.22492401215805599","NA"
81,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2017,7,NA,44.52707,-63.9513299999999,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","5.2097264437689903","NA"
82,"O'Brien_et_al._2018","Nova Scotia","Paddy's Head",5,"O'Brien_et_al._2018-Paddy's Head-Saccharina latissima, Laminaria digitata, Agarum clathratum",2017,11,NA,44.52707,-63.9513299999999,"Saccharina latissima, Laminaria digitata, Agarum clathratum","Fixed",2.54,"NA","NA","0.24924012158054701","NA"
580,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",1.5,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","180.7","NA"
581,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",10,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
582,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",3,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","124.7","NA"
583,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",4.5,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","12.7","NA"
584,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",6,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
585,"Siddon_&_Witman_2003","Gulf of Maine","Protected",1.5,"Siddon_&_Witman_2003-Protected-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
586,"Siddon_&_Witman_2003","Gulf of Maine","Protected",10,"Siddon_&_Witman_2003-Protected-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
587,"Siddon_&_Witman_2003","Gulf of Maine","Protected",3,"Siddon_&_Witman_2003-Protected-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
588,"Siddon_&_Witman_2003","Gulf of Maine","Protected",4.5,"Siddon_&_Witman_2003-Protected-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
589,"Siddon_&_Witman_2003","Gulf of Maine","Protected",6,"Siddon_&_Witman_2003-Protected-Alaria esculenta",1997,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
590,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",1.5,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","33.1","NA"
591,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",10,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
592,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",3,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",2000,10,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","26.7","NA"
593,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",4.5,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
594,"Siddon_&_Witman_2003","Gulf of Maine","Exposed",6,"Siddon_&_Witman_2003-Exposed-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
595,"Siddon_&_Witman_2003","Gulf of Maine","Protected",1.4,"Siddon_&_Witman_2003-Protected-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","3.8","NA"
596,"Siddon_&_Witman_2003","Gulf of Maine","Protected",10,"Siddon_&_Witman_2003-Protected-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
597,"Siddon_&_Witman_2003","Gulf of Maine","Protected",3,"Siddon_&_Witman_2003-Protected-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
598,"Siddon_&_Witman_2003","Gulf of Maine","Protected",4.5,"Siddon_&_Witman_2003-Protected-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
599,"Siddon_&_Witman_2003","Gulf of Maine","Protected",6,"Siddon_&_Witman_2003-Protected-Alaria esculenta",2000,11,NA,42.502633,-70.774833,"Alaria esculenta","Random",0.25,"NA","NA","0","NA"
600,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1981,11,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
601,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1981,12,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
602,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,1,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
603,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,2,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
604,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,3,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
605,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,4,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
606,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,5,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
607,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,6,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
608,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,7,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
609,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,8,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
610,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,9,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
611,"Witman_1987","New Hampshire","Murray Rock - Control",9,"Witman_1987-Murray Rock - Control-Saccharina latissima_ Laminaria digitata",1982,10,NA,43.070829,-70.622224,"Saccharina latissima_ Laminaria digitata","Random",1,"0","NA","0","NA"
