"Entry","Study","Region","Site","Depth.m","Sample.ID","Sample.Year","Sample.Month","Sample.Day","Latitude","Longitude","Taxon","Fixed.or.Random","Sample.Unit.Size.sq.m","Percent.Cover","Stipe.Density.num.per.sq.m","Individual.Density.num.per.sq.m","Biomass.kg.wet.per.sq.m"
19,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-7",2019,7,NA,44.431281,-62.5665,"Saccharina latissima","Fixed",0.5,19.9973147153598,6.33333333333333,6.33333333333333,NA
20,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-7",2019,7,NA,44.431281,-62.5665,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
21,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-7",2019,7,NA,44.431281,-62.5665,"Agarum clathratum","Fixed",0.5,0,0,0,NA
22,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-7",2019,7,NA,44.431281,-62.5665,"Alaria esculenta","Fixed",0.5,0,0,0,NA
23,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-7",2019,7,NA,44.431281,-62.5665,"Laminaria digitata","Fixed",0.5,42.7796950546165,3.33333333333333,3.33333333333333,NA
24,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-7",2019,7,NA,44.431281,-62.5665,"Saccharina latissima","Fixed",0.5,21.9297390430095,11.3333333333333,11.3333333333333,NA
25,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-7",2019,7,NA,44.431281,-62.5665,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
26,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-7",2019,7,NA,44.8449,-62.38682,"Agarum clathratum","Fixed",1,0,0,0,NA
27,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-7",2019,7,NA,44.8449,-62.38682,"Alaria esculenta","Fixed",1,0,0,0,NA
28,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-7",2019,7,NA,44.8449,-62.38682,"Laminaria digitata","Fixed",1,5.93891402714932,0.727272727272727,0.727272727272727,NA
29,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-7",2019,7,NA,44.8449,-62.38682,"Saccharina latissima","Fixed",1,10.8031674208145,2.72727272727273,2.72727272727273,NA
30,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-7",2019,7,NA,44.8449,-62.38682,"Saccorhiza dermatodea","Fixed",1,0,0,0,NA
31,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-7",2019,7,NA,44.8449,-62.38682,"Agarum clathratum","Fixed",1,1.04929792429792,0.3,0.3,NA
32,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-7",2019,7,NA,44.8449,-62.38682,"Alaria esculenta","Fixed",1,0,0,0,NA
33,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-7",2019,7,NA,44.8449,-62.38682,"Laminaria digitata","Fixed",1,12.0192307692308,3,3,NA
34,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-7",2019,7,NA,44.8449,-62.38682,"Saccharina latissima","Fixed",1,16.765873015873,4.1,4.1,NA
35,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-7",2019,7,NA,44.8449,-62.38682,"Saccorhiza dermatodea","Fixed",1,0,0,0,NA
36,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-7",2019,7,NA,44.88707,-62.11967,"Agarum clathratum","Fixed",0.5,0,0.222222222222222,0.222222222222222,NA
37,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-7",2019,7,NA,44.88707,-62.11967,"Alaria esculenta","Fixed",0.5,0,0,0,NA
38,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-7",2019,7,NA,44.88707,-62.11967,"Laminaria digitata","Fixed",0.5,5.24038461538462,0.888888888888889,0.888888888888889,NA
39,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-7",2019,7,NA,44.88707,-62.11967,"Saccharina latissima","Fixed",0.5,4.75961538461539,2.22222222222222,2.22222222222222,NA
40,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-7",2019,7,NA,44.88707,-62.11967,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
41,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-7",2019,7,NA,44.88707,-62.11967,"Agarum clathratum","Fixed",0.5,0.202429149797571,0.5,0.5,NA
42,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-7",2019,7,NA,44.88707,-62.11967,"Alaria esculenta","Fixed",0.5,0.202429149797571,0,0,NA
43,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-7",2019,7,NA,44.88707,-62.11967,"Laminaria digitata","Fixed",0.5,0.506072874493927,1.25,1.25,NA
44,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-7",2019,7,NA,44.88707,-62.11967,"Saccharina latissima","Fixed",0.5,39.1194331983806,6.5,6.5,NA
45,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-7",2019,7,NA,44.88707,-62.11967,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
46,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-7",2019,7,NA,44.88797,-62.207,"Agarum clathratum","Fixed",0.5,0,2,2,NA
47,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-7",2019,7,NA,44.88797,-62.207,"Alaria esculenta","Fixed",0.5,0,0,0,NA
48,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-7",2019,7,NA,44.88797,-62.207,"Laminaria digitata","Fixed",0.5,88.003569301756,17,17,NA
49,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-7",2019,7,NA,44.88797,-62.207,"Saccharina latissima","Fixed",0.5,9.27778481631637,9,9,NA
50,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-7",2019,7,NA,44.88797,-62.207,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
51,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-7",2019,7,NA,44.88797,-62.207,"Agarum clathratum","Fixed",0.5,0.552312271062271,0.545454545454545,0.545454545454545,NA
52,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-7",2019,7,NA,44.88797,-62.207,"Alaria esculenta","Fixed",0.5,0.500801282051282,0,0,NA
53,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-7",2019,7,NA,44.88797,-62.207,"Laminaria digitata","Fixed",0.5,38.0715026395173,10,10,NA
54,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-7",2019,7,NA,44.88797,-62.207,"Saccharina latissima","Fixed",0.5,25.5094425590749,3.63636363636364,3.63636363636364,NA
55,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-7",2019,7,NA,44.88797,-62.207,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
56,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-7",2019,7,NA,44.88955,-62.30292,"Agarum clathratum","Fixed",0.25,0.183150183150183,1.14285714285714,1.14285714285714,NA
57,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-7",2019,7,NA,44.88955,-62.30292,"Alaria esculenta","Fixed",0.25,0.0457875457875458,0,0,NA
58,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-7",2019,7,NA,44.88955,-62.30292,"Laminaria digitata","Fixed",0.25,6.82234432234432,0,0,NA
59,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-7",2019,7,NA,44.88955,-62.30292,"Saccharina latissima","Fixed",0.25,11.6300366300366,6.28571428571429,6.28571428571429,NA
60,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-7",2019,7,NA,44.88955,-62.30292,"Saccorhiza dermatodea","Fixed",0.25,0,0,0,NA
61,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-7",2019,7,NA,44.9066,-62.15593,"Agarum clathratum","Fixed",0.5,0.452488687782805,1.66666666666667,1.66666666666667,NA
62,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-7",2019,7,NA,44.9066,-62.15593,"Alaria esculenta","Fixed",0.5,0,0,0,NA
63,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-7",2019,7,NA,44.9066,-62.15593,"Laminaria digitata","Fixed",0.5,64.5718116306352,7,7,NA
64,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-7",2019,7,NA,44.9066,-62.15593,"Saccharina latissima","Fixed",0.5,10.1370035193565,10,10,NA
65,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-7",2019,7,NA,44.9066,-62.15593,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
66,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-7",2019,7,NA,44.9066,-62.15593,"Agarum clathratum","Fixed",0.5,5.03393665158371,0.666666666666667,0.666666666666667,NA
67,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-7",2019,7,NA,44.9066,-62.15593,"Alaria esculenta","Fixed",0.5,0.395927601809955,0,0,NA
68,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-7",2019,7,NA,44.9066,-62.15593,"Laminaria digitata","Fixed",0.5,22.2285067873303,8.66666666666667,8.66666666666667,NA
69,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-7",2019,7,NA,44.9066,-62.15593,"Saccharina latissima","Fixed",0.5,62.2171945701357,2.33333333333333,2.33333333333333,NA
70,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-7",2019,7,NA,44.9066,-62.15593,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
71,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-7",2019,7,NA,44.92397,-62.23767,"Agarum clathratum","Fixed",0.5,0,0.222222222222222,0.222222222222222,NA
72,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-7",2019,7,NA,44.92397,-62.23767,"Alaria esculenta","Fixed",0.5,0,0,0,NA
73,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-7",2019,7,NA,44.92397,-62.23767,"Laminaria digitata","Fixed",0.5,13.1630388841927,5.11111111111111,5.11111111111111,NA
74,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-7",2019,7,NA,44.92397,-62.23767,"Saccharina latissima","Fixed",0.5,21.5897083685545,10.6666666666667,10.6666666666667,NA
75,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-7",2019,7,NA,44.92397,-62.23767,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
76,"metaxas_recent","Scotian Shelf","The Moll",9,"The Moll-9-2019-7",2019,7,NA,44.92397,-62.23767,"Agarum clathratum","Fixed",0.5,0.343406593406593,4,4,NA
77,"metaxas_recent","Scotian Shelf","The Moll",9,"The Moll-9-2019-7",2019,7,NA,44.92397,-62.23767,"Alaria esculenta","Fixed",0.5,0.0457875457875458,0,0,NA
78,"metaxas_recent","Scotian Shelf","The Moll",9,"The Moll-9-2019-7",2019,7,NA,44.92397,-62.23767,"Laminaria digitata","Fixed",0.5,8.8320905285191,1.77777777777778,1.77777777777778,NA
79,"metaxas_recent","Scotian Shelf","The Moll",9,"The Moll-9-2019-7",2019,7,NA,44.92397,-62.23767,"Saccharina latissima","Fixed",0.5,26.6859628466771,9.55555555555556,9.55555555555556,NA
80,"metaxas_recent","Scotian Shelf","The Moll",9,"The Moll-9-2019-7",2019,7,NA,44.92397,-62.23767,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
81,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-10",2019,10,NA,44.431281,-62.5665,"Agarum clathratum","Fixed",0.5,0,0,0,NA
82,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-10",2019,10,NA,44.431281,-62.5665,"Alaria esculenta","Fixed",0.5,0,0,0,NA
83,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-10",2019,10,NA,44.431281,-62.5665,"Laminaria digitata","Fixed",0.5,48.7244897959184,8.25,8.25,NA
84,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-10",2019,10,NA,44.431281,-62.5665,"Saccharina latissima","Fixed",0.5,13.4353741496599,2.25,2.25,NA
85,"metaxas_recent","Scotian Shelf","Shag Rock",6,"Shag Rock-6-2019-10",2019,10,NA,44.431281,-62.5665,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
86,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-10",2019,10,NA,44.431281,-62.5665,"Agarum clathratum","Fixed",0.5,0,0,0,NA
87,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-10",2019,10,NA,44.431281,-62.5665,"Alaria esculenta","Fixed",0.5,0,0,0,NA
88,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-10",2019,10,NA,44.431281,-62.5665,"Laminaria digitata","Fixed",0.5,15.3467181285434,2.25,2.25,NA
89,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-10",2019,10,NA,44.431281,-62.5665,"Saccharina latissima","Fixed",0.5,17.877492550927,6,6,NA
90,"metaxas_recent","Scotian Shelf","Shag Rock",9,"Shag Rock-9-2019-10",2019,10,NA,44.431281,-62.5665,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
91,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-10",2019,10,NA,44.8449,-62.38682,"Agarum clathratum","Fixed",1,0,0.125,0.125,NA
92,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-10",2019,10,NA,44.8449,-62.38682,"Alaria esculenta","Fixed",1,0,0,0,NA
93,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-10",2019,10,NA,44.8449,-62.38682,"Laminaria digitata","Fixed",1,1.05769230769231,1.5,1.5,NA
94,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-10",2019,10,NA,44.8449,-62.38682,"Saccharina latissima","Fixed",1,3.36538461538462,3.25,3.25,NA
95,"metaxas_recent","Scotian Shelf","Speck I",6,"Speck I-6-2019-10",2019,10,NA,44.8449,-62.38682,"Saccorhiza dermatodea","Fixed",1,0,0,0,NA
96,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-10",2019,10,NA,44.8449,-62.38682,"Agarum clathratum","Fixed",1,0.240384615384615,0.2,0.2,NA
97,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-10",2019,10,NA,44.8449,-62.38682,"Alaria esculenta","Fixed",1,0,0,0,NA
98,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-10",2019,10,NA,44.8449,-62.38682,"Laminaria digitata","Fixed",1,2.56410256410256,1.2,1.2,NA
99,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-10",2019,10,NA,44.8449,-62.38682,"Saccharina latissima","Fixed",1,6.65064102564103,2.3,2.3,NA
100,"metaxas_recent","Scotian Shelf","Speck I",9,"Speck I-9-2019-10",2019,10,NA,44.8449,-62.38682,"Saccorhiza dermatodea","Fixed",1,0,0,0,NA
101,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-10",2019,10,NA,44.88707,-62.11967,"Agarum clathratum","Fixed",0.5,0.0961538461538462,0,0,NA
102,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-10",2019,10,NA,44.88707,-62.11967,"Alaria esculenta","Fixed",0.5,0,0,0,NA
103,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-10",2019,10,NA,44.88707,-62.11967,"Laminaria digitata","Fixed",0.5,2.98076923076923,1.25,1.25,NA
104,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-10",2019,10,NA,44.88707,-62.11967,"Saccharina latissima","Fixed",0.5,9.51923076923077,2,2,NA
105,"metaxas_recent","Scotian Shelf","White I",6,"White I-6-2019-10",2019,10,NA,44.88707,-62.11967,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
106,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-10",2019,10,NA,44.88707,-62.11967,"Agarum clathratum","Fixed",0.5,0.120192307692308,0.5,0.5,NA
107,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-10",2019,10,NA,44.88707,-62.11967,"Alaria esculenta","Fixed",0.5,0,0,0,NA
108,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-10",2019,10,NA,44.88707,-62.11967,"Laminaria digitata","Fixed",0.5,0.480769230769231,1,1,NA
109,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-10",2019,10,NA,44.88707,-62.11967,"Saccharina latissima","Fixed",0.5,25.1201923076923,8.75,8.75,NA
110,"metaxas_recent","Scotian Shelf","White I",9,"White I-9-2019-10",2019,10,NA,44.88707,-62.11967,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
111,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-10",2019,10,NA,44.88797,-62.207,"Agarum clathratum","Fixed",0.5,0,0,0,NA
112,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-10",2019,10,NA,44.88797,-62.207,"Alaria esculenta","Fixed",0.5,0,0,0,NA
113,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-10",2019,10,NA,44.88797,-62.207,"Laminaria digitata","Fixed",0.5,67.6282051282051,12,12,NA
114,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-10",2019,10,NA,44.88797,-62.207,"Saccharina latissima","Fixed",0.5,5.25641025641026,1.33333333333333,1.33333333333333,NA
115,"metaxas_recent","Scotian Shelf","Halibut I",6,"Halibut I-6-2019-10",2019,10,NA,44.88797,-62.207,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
116,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-10",2019,10,NA,44.88797,-62.207,"Agarum clathratum","Fixed",0.5,0,0.333333333333333,0.333333333333333,NA
117,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-10",2019,10,NA,44.88797,-62.207,"Alaria esculenta","Fixed",0.5,0,0,0,NA
118,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-10",2019,10,NA,44.88797,-62.207,"Laminaria digitata","Fixed",0.5,45.1048951048951,13,13,NA
119,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-10",2019,10,NA,44.88797,-62.207,"Saccharina latissima","Fixed",0.5,26.3111888111888,2.66666666666667,2.66666666666667,NA
120,"metaxas_recent","Scotian Shelf","Halibut I",9,"Halibut I-9-2019-10",2019,10,NA,44.88797,-62.207,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
121,"metaxas_recent","Scotian Shelf","Long I",6,"Long I-6-2019-10",2019,10,NA,44.88955,-62.30292,"Agarum clathratum","Fixed",0.5,0,0,0,NA
122,"metaxas_recent","Scotian Shelf","Long I",6,"Long I-6-2019-10",2019,10,NA,44.88955,-62.30292,"Alaria esculenta","Fixed",0.5,0,0,0,NA
123,"metaxas_recent","Scotian Shelf","Long I",6,"Long I-6-2019-10",2019,10,NA,44.88955,-62.30292,"Laminaria digitata","Fixed",0.5,22.9301948051948,4.5,4.5,NA
124,"metaxas_recent","Scotian Shelf","Long I",6,"Long I-6-2019-10",2019,10,NA,44.88955,-62.30292,"Saccharina latissima","Fixed",0.5,14.8133116883117,1.75,1.75,NA
125,"metaxas_recent","Scotian Shelf","Long I",6,"Long I-6-2019-10",2019,10,NA,44.88955,-62.30292,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
126,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-10",2019,10,NA,44.88955,-62.30292,"Agarum clathratum","Fixed",0.5,0.0405844155844156,0,0,NA
127,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-10",2019,10,NA,44.88955,-62.30292,"Alaria esculenta","Fixed",0.5,0,0,0,NA
128,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-10",2019,10,NA,44.88955,-62.30292,"Laminaria digitata","Fixed",0.5,12.4918831168831,1.5,1.5,NA
129,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-10",2019,10,NA,44.88955,-62.30292,"Saccharina latissima","Fixed",0.5,9.98376623376623,5,5,NA
130,"metaxas_recent","Scotian Shelf","Long I",9,"Long I-9-2019-10",2019,10,NA,44.88955,-62.30292,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
131,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-10",2019,10,NA,44.9066,-62.15593,"Agarum clathratum","Fixed",0.5,0,0,0,NA
132,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-10",2019,10,NA,44.9066,-62.15593,"Alaria esculenta","Fixed",0.5,0,0,0,NA
133,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-10",2019,10,NA,44.9066,-62.15593,"Laminaria digitata","Fixed",0.5,48.6749401018269,17.75,17.75,NA
134,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-10",2019,10,NA,44.9066,-62.15593,"Saccharina latissima","Fixed",0.5,2.58460616951183,4.25,4.25,NA
135,"metaxas_recent","Scotian Shelf","Tuffin I",6,"Tuffin I-6-2019-10",2019,10,NA,44.9066,-62.15593,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
136,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-10",2019,10,NA,44.9066,-62.15593,"Agarum clathratum","Fixed",0.5,2.12585034013605,3,3,NA
137,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-10",2019,10,NA,44.9066,-62.15593,"Alaria esculenta","Fixed",0.5,0,0,0,NA
138,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-10",2019,10,NA,44.9066,-62.15593,"Laminaria digitata","Fixed",0.5,26.4880952380952,8.25,8.25,NA
139,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-10",2019,10,NA,44.9066,-62.15593,"Saccharina latissima","Fixed",0.5,21.641156462585,5.5,5.5,NA
140,"metaxas_recent","Scotian Shelf","Tuffin I",9,"Tuffin I-9-2019-10",2019,10,NA,44.9066,-62.15593,"Saccorhiza dermatodea","Fixed",0.5,0,0,0,NA
141,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-10",2019,10,NA,44.92397,-62.23767,"Agarum clathratum","Fixed",0.5,0,0,0,NA
142,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-10",2019,10,NA,44.92397,-62.23767,"Alaria esculenta","Fixed",0.5,0,0,0,NA
143,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-10",2019,10,NA,44.92397,-62.23767,"Laminaria digitata","Fixed",0.5,5.35714285714286,0,0,NA
144,"metaxas_recent","Scotian Shelf","The Moll",6,"The Moll-6-2019-10",2019,10,NA,44.92397,-62.23767,"Saccharina latissima","Fixed",0.5,2.81593406593407,10.6666666666667,10.6666666666667,NA
