"Entry","Study","Region","Site","Depth.m","Sample.ID","Sample.Year","Sample.Month","Sample.Day","Latitude","Longitude","Taxon","Fixed.or.Random","Sample.Unit.Size.sq.m","Percent.Cover","Stipe.Density.num.per.sq.m","Individual.Density.num.per.sq.m","Biomass.kg.wet.per.sq.m"
26,"keen_one",NA,"Baker South",7.18,"Baker South-2015-7-9-1",2015,7,9,42.53247,-70.78275,"Agarum clathratum","random",1,NA,NA,0.166666666666667,NA
27,"keen_one",NA,"Baker South",7.18,"Baker South-2015-7-9-1",2015,7,9,42.53247,-70.78275,"Saccharina latissima","random",1,NA,NA,8.33333333333333,0.435170733508155
28,"keen_one",NA,"Baker South",8.31538461538462,"Baker South-2016-8-3-1",2016,8,3,42.533568,-70.78228,"Agarum clathratum","random",1,NA,NA,0,NA
29,"keen_one",NA,"Baker South",8.31538461538462,"Baker South-2016-8-3-1",2016,8,3,42.533568,-70.78228,"Saccharina latissima","random",1,56.25,NA,10.5,0.614316042105647
30,"keen_one",NA,"Baker South",7.22857142857143,"Baker South-2018-7-3-1",2018,7,3,42.31792,-70.47157,"Agarum clathratum","random",1,NA,NA,3,NA
31,"keen_one",NA,"Baker South",7.22857142857143,"Baker South-2018-7-3-1",2018,7,3,42.31792,-70.47157,"Saccharina latissima","random",1,27.5,NA,2.16666666666667,0.0283929990702768
32,"keen_one",NA,"Baker South",7.7,"Baker South-2014-7-11-2",2014,7,11,42.53167,-70.78329,"Saccharina latissima","random",1,41.25,NA,5.16666666666667,0.309797246587016
33,"keen_one",NA,"Baker South",7.475,"Baker South-2015-7-9-2",2015,7,9,42.53135,-70.78362,"Agarum clathratum","random",1,NA,NA,0,NA
34,"keen_one",NA,"Baker South",7.475,"Baker South-2015-7-9-2",2015,7,9,42.53135,-70.78362,"Saccharina latissima","random",1,70,NA,9,0.635233454174914
35,"keen_one",NA,"Baker South",7.5,"Baker South-2016-8-3-2",2016,8,3,42.532335,-70.783988,"Agarum clathratum","random",1,NA,NA,0,NA
36,"keen_one",NA,"Baker South",7.5,"Baker South-2016-8-3-2",2016,8,3,42.532335,-70.783988,"Saccharina latissima","random",1,66.25,NA,4.5,0.156459838466087
37,"keen_one",NA,"Baker South",7.9875,"Baker South-2017-7-26-2",2017,7,26,42.53057,-70.78473,"Saccharina latissima","random",1,10,NA,0.333333333333333,0.0153958455932709
38,"keen_one",NA,"Baker South",7.52727272727273,"Baker South-2018-7-5-2",2018,7,5,42.31831,-70.4707,"Agarum clathratum","random",1,NA,NA,0.5,NA
39,"keen_one",NA,"Baker South",7.52727272727273,"Baker South-2018-7-5-2",2018,7,5,42.31831,-70.4707,"Saccharina latissima","random",1,22.5,NA,0.666666666666667,NA
40,"keen_one",NA,"Baker South",7.775,"Baker South-2014-7-10-3",2014,7,10,42.53066,-70.78569,"Saccharina latissima","random",1,36.25,NA,6.5,0.163885675689244
41,"keen_one",NA,"Baker South",7.52727272727273,"Baker South-2016-8-3-3",2016,8,3,42.531227,-70.78535,"Agarum clathratum","random",1,NA,NA,0,NA
42,"keen_one",NA,"Baker South",7.52727272727273,"Baker South-2016-8-3-3",2016,8,3,42.531227,-70.78535,"Saccharina latissima","random",1,52.5,NA,8.33333333333333,0.246654856806003
43,"keen_one",NA,"Baker South",8.5,"Baker South-2017-7-26-3",2017,7,26,42.53214,-70.78316,"Saccharina latissima","random",1,NA,NA,2,0.0731371020323878
44,"keen_one",NA,"Baker South",9.03333333333333,"Baker South-2018-7-9-3",2018,7,9,42.31902,-70.46909,"Agarum clathratum","random",1,NA,NA,5,NA
45,"keen_one",NA,"Baker South",9.03333333333333,"Baker South-2018-7-9-3",2018,7,9,42.31902,-70.46909,"Saccharina latissima","random",1,31.25,NA,2.33333333333333,0.0284735154656646
46,"keen_one",NA,"Baker South",8.9,"Baker South-2016-8-3-4",2016,8,3,42.530752,-70.786561,"Agarum clathratum","random",1,NA,NA,0,NA
47,"keen_one",NA,"Baker South",8.9,"Baker South-2016-8-3-4",2016,8,3,42.530752,-70.786561,"Saccharina latissima","random",1,53.75,NA,5,0.255116841027352
48,"keen_one",NA,"Baker South",7.51666666666667,"Baker South-2017-7-31-4",2017,7,31,42.53159,-70.78199,"Saccharina latissima","random",1,20,NA,19,0.475492920183164
49,"keen_one",NA,"Baker South",7.22857142857143,"Baker South-2018-7-9-4",2018,7,9,42.31972,-70.46877,"Agarum clathratum","random",1,NA,NA,0.166666666666667,NA
50,"keen_one",NA,"Baker South",7.22857142857143,"Baker South-2018-7-9-4",2018,7,9,42.31972,-70.46877,"Saccharina latissima","random",1,22.5,NA,4.5,0.068835410295217
51,"keen_one",NA,"Calf Island",8.85,"Calf Island-2014-7-24-1",2014,7,24,42.34634,-70.8925,"Saccharina latissima","random",1,56.25,NA,10.5,0.506257773335623
52,"keen_one",NA,"Calf Island",6.4,"Calf Island-2016-8-30-1",2016,8,30,42.345715,-70.89132,"Agarum clathratum","random",1,1.25,NA,0.666666666666667,0.0180024555899585
53,"keen_one",NA,"Calf Island",6.4,"Calf Island-2016-8-30-1",2016,8,30,42.345715,-70.89132,"Saccharina latissima","random",1,82.5,NA,6.33333333333333,0.483697631260369
54,"keen_one",NA,"Calf Island",8.4,"Calf Island-2017-8-2-1",2017,8,2,42.34541,-70.8924,"Laminaria digitata","random",1,16.25,NA,1.66666666666667,0.141177051248686
55,"keen_one",NA,"Calf Island",8.4,"Calf Island-2017-8-2-1",2017,8,2,42.34541,-70.8924,"Saccharina latissima","random",1,45,NA,3.66666666666667,0.285329329052997
56,"keen_one",NA,"Calf Island",7.45,"Calf Island-2014-7-24-2",2014,7,24,42.34416,-70.89385,"Laminaria digitata","random",1,3.75,NA,0.166666666666667,0.0272367623002572
57,"keen_one",NA,"Calf Island",7.45,"Calf Island-2014-7-24-2",2014,7,24,42.34416,-70.89385,"Saccharina latissima","random",1,50,NA,10.5,0.702783941791296
58,"keen_one",NA,"Calf Island",7.6,"Calf Island-2016-8-29-2",2016,8,29,42.343802,-70.8912,"Agarum clathratum","random",1,NA,NA,0,NA
59,"keen_one",NA,"Calf Island",7.6,"Calf Island-2016-8-29-2",2016,8,29,42.343802,-70.8912,"Laminaria digitata","random",1,NA,NA,0.166666666666667,0.00850111444620231
60,"keen_one",NA,"Calf Island",7.6,"Calf Island-2016-8-29-2",2016,8,29,42.343802,-70.8912,"Saccharina latissima","random",1,96.25,NA,11.1666666666667,0.746498585853811
61,"keen_one",NA,"Calf Island",6.975,"Calf Island-2017-8-2-2",2017,8,2,42.34392,-70.89391,"Laminaria digitata","random",1,2.5,NA,0.666666666666667,0.0623106616206773
62,"keen_one",NA,"Calf Island",6.975,"Calf Island-2017-8-2-2",2017,8,2,42.34392,-70.89391,"Saccharina latissima","random",1,41.25,NA,2.5,0.160664547484689
63,"keen_one",NA,"Calf Island",8.31538461538462,"Calf Island-2014-7-24-3",2014,7,24,42.34295,-70.893445,"Laminaria digitata","random",1,3.75,NA,0.333333333333333,0.0307563550291694
64,"keen_one",NA,"Calf Island",8.31538461538462,"Calf Island-2014-7-24-3",2014,7,24,42.34295,-70.893445,"Saccharina latissima","random",1,67.5,NA,4.5,0.398670498783141
65,"keen_one",NA,"Calf Island",7.475,"Calf Island-2015-7-14-3",2015,7,14,42.3424299247562,-70.8929499797523,"Agarum clathratum","random",1,NA,NA,0,NA
66,"keen_one",NA,"Calf Island",7.475,"Calf Island-2015-7-14-3",2015,7,14,42.3424299247562,-70.8929499797523,"Laminaria digitata","random",1,16.25,NA,2.5,0.216154450045889
67,"keen_one",NA,"Calf Island",7.475,"Calf Island-2015-7-14-3",2015,7,14,42.3424299247562,-70.8929499797523,"Saccharina latissima","random",1,58.75,NA,9.16666666666667,1.03109113739499
68,"keen_one",NA,"Calf Island",7.42,"Calf Island-2016-8-25-3",2016,8,25,42.342275,-70.891011,"Agarum clathratum","random",1,NA,NA,0,0
69,"keen_one",NA,"Calf Island",7.42,"Calf Island-2016-8-25-3",2016,8,25,42.342275,-70.891011,"Laminaria digitata","random",1,NA,NA,4.5,0.441050896315186
70,"keen_one",NA,"Calf Island",7.42,"Calf Island-2016-8-25-3",2016,8,25,42.342275,-70.891011,"Saccharina latissima","random",1,73.75,NA,8.5,0.70614269363627
71,"keen_one",NA,"Calf Island",8.1,"Calf Island-2017-8-3-3",2017,8,3,42.3419,-70.89213,"Laminaria digitata","random",1,11.25,NA,1.16666666666667,NA
72,"keen_one",NA,"Calf Island",8.1,"Calf Island-2017-8-3-3",2017,8,3,42.3419,-70.89213,"Saccharina latissima","random",1,28.75,NA,3.16666666666667,NA
73,"keen_one",NA,"Calf Island",8.675,"Calf Island-2015-7-14-4",2015,7,14,42.3405299987643,-70.8936199452728,"Agarum clathratum","random",1,1.25,NA,0,0
74,"keen_one",NA,"Calf Island",8.675,"Calf Island-2015-7-14-4",2015,7,14,42.3405299987643,-70.8936199452728,"Laminaria digitata","random",1,3.75,NA,0.5,0.0235758735938413
75,"keen_one",NA,"Calf Island",8.675,"Calf Island-2015-7-14-4",2015,7,14,42.3405299987643,-70.8936199452728,"Saccharina latissima","random",1,30,NA,8.66666666666667,0.63520839705233
76,"keen_one",NA,"Calf Island",8.675,"Calf Island-2016-9-1-4",2016,9,1,42.340155,-70.89377,"Agarum clathratum","random",1,1.25,NA,0.166666666666667,NA
77,"keen_one",NA,"Calf Island",8.675,"Calf Island-2016-9-1-4",2016,9,1,42.340155,-70.89377,"Laminaria digitata","random",1,NA,NA,1,0.0636144439125728
78,"keen_one",NA,"Calf Island",8.675,"Calf Island-2016-9-1-4",2016,9,1,42.340155,-70.89377,"Saccharina latissima","random",1,62.5,NA,6,0.414793149153454
79,"keen_one",NA,"Calf Island",7.475,"Calf Island-2017-8-3-4",2017,8,3,42.34048,-70.89324,"Agarum clathratum","random",1,2.5,NA,0.333333333333333,NA
80,"keen_one",NA,"Calf Island",7.475,"Calf Island-2017-8-3-4",2017,8,3,42.34048,-70.89324,"Laminaria digitata","random",1,NA,NA,0.166666666666667,NA
81,"keen_one",NA,"Calf Island",7.475,"Calf Island-2017-8-3-4",2017,8,3,42.34048,-70.89324,"Saccharina latissima","random",1,21.25,NA,3,NA
82,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-23-1",2016,8,23,41.4772145407588,-71.3664210546525,"Laminaria digitata","random",1,1.25,NA,3.5,0.157395384862196
83,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-23-1",2016,8,23,41.4772145407588,-71.3664210546525,"Saccharina latissima","random",1,8.75,NA,7,0.168357562205087
84,"keen_one",NA,"Fort Weatherill",7.52727272727273,"Fort Weatherill-2017-8-29-1",2017,8,29,41.4772430268374,-71.3664210539615,"Laminaria digitata","random",1,2.5,NA,0.166666666666667,NA
85,"keen_one",NA,"Fort Weatherill",7.52727272727273,"Fort Weatherill-2017-8-29-1",2017,8,29,41.4772430268374,-71.3664210539615,"Saccharina latissima","random",1,1.25,NA,1.16666666666667,0.0490119837672991
86,"keen_one",NA,"Fort Weatherill",7.9875,"Fort Weatherill-2018-9-10-1",2018,9,10,41.4773,-71.3664027777777,"Laminaria digitata","random",1,NA,NA,0.833333333333333,0.0348751385911815
87,"keen_one",NA,"Fort Weatherill",7.9875,"Fort Weatherill-2018-9-10-1",2018,9,10,41.4773,-71.3664027777777,"Saccharina latissima","random",1,12.5,NA,3.83333333333333,0.0673575650676521
88,"keen_one",NA,"Fort Weatherill",7.4676,"Fort Weatherill-2019-9-16-1",2019,9,16,41.4773,-71.3664027777777,"Saccharina latissima","random",1,42.5,NA,17.5,1.40709386315398
89,"keen_one",NA,"Fort Weatherill",6.475,"Fort Weatherill-2016-8-23-2",2016,8,23,41.4769146682058,-71.3635710156022,"Laminaria digitata","random",1,NA,NA,2.33333333333333,0.1101234018088
90,"keen_one",NA,"Fort Weatherill",6.475,"Fort Weatherill-2016-8-23-2",2016,8,23,41.4769146682058,-71.3635710156022,"Saccharina latissima","random",1,26.25,NA,4.5,0.0946586779511112
91,"keen_one",NA,"Fort Weatherill",7.9875,"Fort Weatherill-2017-8-29-2",2017,8,29,41.4769430172352,-71.3635710149172,"Saccharina latissima","random",1,2.5,NA,1.5,0.0275619229782606
92,"keen_one",NA,"Fort Weatherill",7.475,"Fort Weatherill-2018-9-10-2",2018,9,10,41.477025,-71.3635499999999,"Saccharina latissima","random",1,2.5,NA,11,0.109523070580146
93,"keen_one",NA,"Fort Weatherill",7.3152,"Fort Weatherill-2019-9-11-2",2019,9,11,41.477025,-71.3635499999999,"Laminaria digitata","random",1,NA,NA,1,NA
94,"keen_one",NA,"Fort Weatherill",7.3152,"Fort Weatherill-2019-9-11-2",2019,9,11,41.477025,-71.3635499999999,"Saccharina latissima","random",1,18.75,NA,9.5,0.210471508332358
95,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-24-3",2016,8,24,41.4781297326476,-71.3617350539949,"Laminaria digitata","random",1,NA,NA,0.5,0.010313199730496
96,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-24-3",2016,8,24,41.4781297326476,-71.3617350539949,"Saccharina latissima","random",1,2.5,NA,0.833333333333333,0.016882994330956
97,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2017-8-31-3",2017,8,31,41.4781579934827,-71.3617350533138,"Laminaria digitata","random",1,NA,NA,0.666666666666667,0.0198963800133935
98,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2017-8-31-3",2017,8,31,41.4781579934827,-71.3617350533138,"Saccharina latissima","random",1,5,NA,3,0.0856084574123117
99,"keen_one",NA,"Fort Weatherill",7.52727272727273,"Fort Weatherill-2018-9-7-3",2018,9,7,41.4781861111111,-71.3616694444444,"Saccharina latissima","random",1,10,NA,1.16666666666667,0.0104009732295519
100,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-24-4",2016,8,24,41.4774668826876,-71.3594229621577,"Laminaria digitata","random",1,NA,NA,1.33333333333333,NA
101,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2016-8-24-4",2016,8,24,41.4774668826876,-71.3594229621577,"Saccharina latissima","random",1,1.25,NA,1.33333333333333,0.0102838248292023
102,"keen_one",NA,"Fort Weatherill",7.85,"Fort Weatherill-2017-8-31-4",2017,8,31,41.4774950330157,-71.3594229614814,"Laminaria digitata","random",1,2.5,NA,1.83333333333333,0.0797938388778897
103,"keen_one",NA,"Fort Weatherill",7.85,"Fort Weatherill-2017-8-31-4",2017,8,31,41.4774950330157,-71.3594229614814,"Saccharina latissima","random",1,11.25,NA,2.83333333333333,0.141562581590663
104,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2018-9-24-4",2018,9,24,41.4774972222222,-71.3594166666666,"Laminaria digitata","random",1,1.25,NA,1.16666666666667,NA
105,"keen_one",NA,"Fort Weatherill",8.31538461538462,"Fort Weatherill-2018-9-24-4",2018,9,24,41.4774972222222,-71.3594166666666,"Saccharina latissima","random",1,7.5,NA,5,NA
106,"keen_one",NA,"Fort Weatherill",8.8392,"Fort Weatherill-2019-9-16-4",2019,9,16,41.4774972222222,-71.3594166666666,"Laminaria digitata","random",1,NA,NA,0.166666666666667,0.00574554690026267
107,"keen_one",NA,"Fort Weatherill",8.8392,"Fort Weatherill-2019-9-16-4",2019,9,16,41.4774972222222,-71.3594166666666,"Saccharina latissima","random",1,10,NA,4.83333333333333,0.122996355077113
108,"keen_one",NA,"Fort Weatherill",7.3152,"Fort Weatherill-2019-9-6-5",2019,9,6,41.47833333,-71.36027778,"Saccharina latissima","random",1,2.5,NA,0.833333333333333,NA
109,"keen_one",NA,"Fort Weatherill",16,"Fort Weatherill-2019-9-11-6",2019,9,11,41.47944444,-71.35611111,"Saccharina latissima","random",1,NA,NA,0.333333333333333,NA
110,"keen_one",NA,"Hurricane Island",7.52727272727273,"Hurricane Island-2017-7-20-1",2017,7,20,44.03995,-68.88836,"Agarum clathratum","random",1,1.25,NA,0.5,0.0230303461255787
111,"keen_one",NA,"Hurricane Island",7.52727272727273,"Hurricane Island-2017-7-20-1",2017,7,20,44.03995,-68.88836,"Saccharina latissima","random",1,47.5,NA,2.66666666666667,0.303303115645065
112,"keen_one",NA,"Hurricane Island",6.475,"Hurricane Island-2020-8-17-1",2020,8,17,44.039617,-68.887983,"Saccharina latissima","random",1,35,NA,2.33333333333333,0.0860961885959155
113,"keen_one",NA,"Hurricane Island",7.42,"Hurricane Island-2017-7-20-2",2017,7,20,44.04085,-68.89433,"Laminaria digitata","random",1,6.25,NA,0.5,0.034247290140518
114,"keen_one",NA,"Hurricane Island",7.42,"Hurricane Island-2017-7-20-2",2017,7,20,44.04085,-68.89433,"Saccharina latissima","random",1,80,NA,7,0.896966459236228
115,"keen_one",NA,"Hurricane Island",6.475,"Hurricane Island-2020-8-17-2",2020,8,17,44.0408,-68.895167,"Saccharina latissima","random",1,33.75,NA,1.83333333333333,0.120314099667991
116,"keen_one",NA,"Hurricane Island",5.83333333333333,"Hurricane Island-2017-7-27-3",2017,7,27,44.03941,-68.89541,"Agarum clathratum","random",1,1.25,NA,1.16666666666667,0.0462720115110953
117,"keen_one",NA,"Hurricane Island",5.83333333333333,"Hurricane Island-2017-7-27-3",2017,7,27,44.03941,-68.89541,"Laminaria digitata","random",1,2.5,NA,1,0.0867280059759724
118,"keen_one",NA,"Hurricane Island",5.83333333333333,"Hurricane Island-2017-7-27-3",2017,7,27,44.03941,-68.89541,"Saccharina latissima","random",1,85,NA,11.6666666666667,0.747132468416364
119,"keen_one",NA,"Hurricane Island",7.9875,"Hurricane Island-2020-8-17-3",2020,8,17,44.039617,-68.895167,"Agarum clathratum","random",1,6.25,NA,0.5,0.0235481327881153
120,"keen_one",NA,"Hurricane Island",7.9875,"Hurricane Island-2020-8-17-3",2020,8,17,44.039617,-68.895167,"Saccharina latissima","random",1,11.25,NA,0.166666666666667,0.00792264885641146
121,"keen_one",NA,"Hurricane Island",5.83333333333333,"Hurricane Island-2017-8-3-4",2017,8,3,44.03881,-68.89272,"Saccharina latissima","random",1,76.25,NA,6,NA
122,"keen_one",NA,"Hurricane Island",4,"Hurricane Island-2020-8-18-4",2020,8,18,44.039867,-68.892833,"Saccharina latissima","random",1,26.25,NA,4,0.157222633726932
123,"keen_one",NA,"King's Beach",7.3152,"King's Beach-2019-9-27-1",2019,9,27,41.45247,-71.32591,"Laminaria digitata","random",1,NA,NA,0.166666666666667,NA
124,"keen_one",NA,"King's Beach",7.3152,"King's Beach-2019-9-27-1",2019,9,27,41.45247,-71.32591,"Saccharina latissima","random",1,2.5,NA,0.166666666666667,NA
125,"keen_one",NA,"King's Beach",NA,"King's Beach-2019-9-27-2",2019,9,27,41.44912,-71.33695,"Saccharina latissima","random",1,8.75,NA,8.5,NA
126,"keen_one",NA,"King's Beach",NA,"King's Beach-2019-9-30-3",2019,9,30,41.4493,-71.33535,"Saccharina latissima","random",1,21.25,NA,8.83333333333333,0.255939832743455
127,"keen_one",NA,"King's Beach",NA,"King's Beach-2019-9-30-4",2019,9,30,41.4511,-71.34161,"Saccharina latissima","random",1,17.5,NA,15,0.182384793138223
128,"keen_one",NA,"Little Brewster",7.85,"Little Brewster-2015-7-15-1",2015,7,15,42.3272208776325,-70.8915652055293,"Agarum clathratum","random",1,NA,NA,0,NA
129,"keen_one",NA,"Little Brewster",7.85,"Little Brewster-2015-7-15-1",2015,7,15,42.3272208776325,-70.8915652055293,"Saccharina latissima","random",1,20,NA,6.16666666666667,0.414582165654102
130,"keen_one",NA,"Little Brewster",6.4,"Little Brewster-2016-8-25-1",2016,8,25,42.328099,-70.888049,"Agarum clathratum","random",1,NA,NA,0,NA
131,"keen_one",NA,"Little Brewster",6.4,"Little Brewster-2016-8-25-1",2016,8,25,42.328099,-70.888049,"Saccharina latissima","random",1,28.75,NA,8.33333333333333,0.433384612020046
132,"keen_one",NA,"Little Brewster",5.83333333333333,"Little Brewster-2017-8-7-1",2017,8,7,42.32691,-70.89171,"Saccharina latissima","random",1,NA,NA,2.83333333333333,0.0390984802482534
133,"keen_one",NA,"Little Brewster",8.35,"Little Brewster-2014-8-8-2",2014,8,8,42.327516,-70.88883,"Saccharina latissima","random",1,38.75,NA,4.33333333333333,0.460005228402864
134,"keen_one",NA,"Little Brewster",6.975,"Little Brewster-2015-7-17-2",2015,7,17,42.3270465340465,-70.8908638916909,"Agarum clathratum","random",1,NA,NA,0,NA
135,"keen_one",NA,"Little Brewster",6.975,"Little Brewster-2015-7-17-2",2015,7,17,42.3270465340465,-70.8908638916909,"Laminaria digitata","random",1,NA,NA,0.5,0.0637607433698024
136,"keen_one",NA,"Little Brewster",6.975,"Little Brewster-2015-7-17-2",2015,7,17,42.3270465340465,-70.8908638916909,"Saccharina latissima","random",1,61.25,NA,6,0.768827033059057
137,"keen_one",NA,"Little Brewster",7.85,"Little Brewster-2016-8-29-2",2016,8,29,42.3269,-70.888444,"Agarum clathratum","random",1,NA,NA,0,NA
138,"keen_one",NA,"Little Brewster",7.85,"Little Brewster-2016-8-29-2",2016,8,29,42.3269,-70.888444,"Saccharina latissima","random",1,32.5,NA,9.83333333333333,0.291334535799855
139,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2014-8-8-3",2014,8,8,42.32914,-70.88928,"Saccharina latissima","random",1,81.25,NA,8,0.93782241413864
140,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2015-7-17-3",2015,7,17,42.3273499589413,-70.8897599950432,"Agarum clathratum","random",1,NA,NA,0,NA
141,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2015-7-17-3",2015,7,17,42.3273499589413,-70.8897599950432,"Saccharina latissima","random",1,43.75,NA,10.5,0.637974935189982
142,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2016-8-30-3",2016,8,30,42.326938,-70.890339,"Agarum clathratum","random",1,NA,NA,0,NA
143,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2016-8-30-3",2016,8,30,42.326938,-70.890339,"Laminaria digitata","random",1,1.25,NA,1,0.0729807595465106
144,"keen_one",NA,"Little Brewster",7.725,"Little Brewster-2016-8-30-3",2016,8,30,42.326938,-70.890339,"Saccharina latissima","random",1,33.75,NA,2.66666666666667,0.123155830762472
145,"keen_one",NA,"Little Brewster",8,"Little Brewster-2017-8-7-3",2017,8,7,42.32678,-70.8903,"Saccharina latissima","random",1,16.25,NA,2.5,0.211428211801444
146,"keen_one",NA,"Little Brewster",7.18,"Little Brewster-2015-7-15-4",2015,7,15,42.3278042580932,-70.8887399174273,"Agarum clathratum","random",1,1.25,NA,0,NA
147,"keen_one",NA,"Little Brewster",7.18,"Little Brewster-2015-7-15-4",2015,7,15,42.3278042580932,-70.8887399174273,"Laminaria digitata","random",1,5,NA,0.333333333333333,0.0193576436408064
148,"keen_one",NA,"Little Brewster",7.18,"Little Brewster-2015-7-15-4",2015,7,15,42.3278042580932,-70.8887399174273,"Saccharina latissima","random",1,21.25,NA,4.5,0.344889567451701
